numCust,sales,weather
73.8104476928711,64.386016845703125,0.8723157644271851
88.18603515625,73.293731689453125,0.8311262726783752
83.30339813232422,67.95758056640625,0.8157839775085449
30.62381362915039,30.318971633911133,0.9900456070899963
74.06462860107422,72.2717056274414,0.975792407989502
57.6807861328125,56.9656982421875,0.9876026511192322
27.25642967224121,25.77284049987793,0.9455692172050476
38.429176330566406,35.93269729614258,0.9350368976593018
41.332069396972656,36.017234802246094,0.8714113235473633
71.47673034667969,67.03807067871094,0.9379006624221802
65.6656723022461,62.18606185913086,0.9470102190971375
58.698848724365234,40.0887336730957,0.6829560399055481
58.698848724365234,40.0887336730957,0.6829560399055481
70.03777313232422,69.456573486328125,0.9917016625404358
76.18863677978516,75.55489349365234,0.9916818737983704
50.6035270690918,49.90297317504883,0.9861560463905334
59.55975341796875,47.26020431518555,0.7934922575950623
72.20369720458984,60.87030029296875,0.8430357575416565
72.188446044921875,60.25794982910156,0.8347312211990356
84.9837646484375,76.38114166259766,0.8987733721733093
97.06712341308594,86.7213363647461,0.893416166305542
89.91307067871094,79.1169662475586,0.8799273371696472
92.61360931396484,72.72691345214844,0.7852724194526672
27.721906661987305,25.106292724609375,0.9056481122970581
98.09416198730469,93.68451690673828,0.9550468325614929
96.41114044189453,93.02855682373047,0.9649149775505066
98.2453842163086,93.630340576171875,0.9530253410339355
97.96784210205078,92.852630615234375,0.947786808013916
95.86302947998047,92.17781829833984,0.9615575671195984
74.33635711669922,66.5211410522461,0.8948668241500854
61.67338562011719,54.72907257080078,0.8874017596244812
56.122798919677734,51.9144172668457,0.9250147342681885
57.889678955078125,48.98296356201172,0.8461433053016663
32.2610969543457,29.326181411743164,0.9090261459350586
22.35114097595215,21.675283432006836,0.969761848449707
96.56297302246094,93.24322509765625,0.9656209349632263
60.34515380859375,57.92106246948242,0.959829568862915
27.870872497558594,24.399709701538086,0.8754555583000183
31.189037322998047,31.112485885620117,0.9975455403327942
59.974945068359375,59.712005615234375,0.9956158399581909
33.415706634521484,28.92800521850586,0.8657008409500122
43.74798583984375,34.87727737426758,0.7972316145896912
76.08270263671875,73.07151794433594,0.9604222178459167
42.41725540161133,38.569129943847656,0.9092792272567749
44.65184020996094,41.64095687866211,0.9325698018074036
47.106781005859375,45.958499908447266,0.9756238460540771
28.933908462524414,27.853872299194336,0.9626722931861877
90.437469482421875,89.26581573486328,0.987044632434845
38.04743957519531,36.08048629760742,0.9483026266098022
39.85248947143555,36.400291442871094,0.9133755564689636
77.3801498413086,75.686981201171875,0.9781187772750854
37.53062438964844,34.28309631347656,0.9134699106216431
44.48504638671875,42.927955627441406,0.9649974703788757
55.39573287963867,46.420387268066406,0.8379776477813721
38.73321533203125,34.958919525146484,0.9025566577911377
68.490692138671875,60.024654388427734,0.8763914108276367
74.12743377685547,57.926509857177734,0.7814449667930603
74.48824310302734,65.30641174316406,0.8767344951629639
72.208709716796875,66.628570556640625,0.9227221012115479
63.42326354980469,59.18046951293945,0.9331035017967224
53.6716194152832,48.23128890991211,0.8986367583274841
50.686866760253906,46.19607925415039,0.9114013314247131
86.46221923828125,75.94413757324219,0.878350555896759
59.52346420288086,52.729801177978516,0.8858658075332642
66.61322784423828,59.43722152709961,0.8922735452651978
31.403032302856445,24.09311866760254,0.7672227025032043
31.403032302856445,24.09311866760254,0.7672227025032043
67.58489990234375,61.973201751708984,0.9169681668281555
90.39947509765625,81.370208740234375,0.9001181721687317
36.01755905151367,31.677207946777344,0.8794934749603271
79.2470703125,73.994293212890625,0.9337164759635925
28.694116592407227,27.19121742248535,0.9476234316825867
53.46806716918945,46.37126159667969,0.8672702312469482
83.54833221435547,75.61844635009766,0.9050862193107605
43.52690505981445,40.888832092285156,0.93939208984375
89.75175476074219,77.03650665283203,0.8583287000656128
54.52686309814453,53.59193801879883,0.982853889465332
70.61273193359375,65.2616958618164,0.9242199063301086
33.56171798706055,29.192705154418945,0.8698215484619141
47.2047004699707,43.17592239379883,0.9146530628204346
67.77442169189453,64.94160461425781,0.9582023024559021
37.858890533447266,31.263505935668945,0.8257903456687927
80.832366943359375,68.78660583496094,0.8509784936904907
52.1306266784668,48.62322235107422,0.9327189326286316
76.28838348388672,69.209014892578125,0.9072025418281555
50.722354888916016,43.84471893310547,0.8644062280654907
89.57549285888672,83.06412506103516,0.9273086190223694
22.6967716217041,19.07939910888672,0.8406217098236084
27.648109436035156,21.074132919311523,0.7622268795967102
30.05573844909668,24.061054229736328,0.8005477786064148
26.496082305908203,24.990873336791992,0.9431912302970886
80.36359405517578,72.9045639038086,0.9071840047836304
85.95721435546875,71.87957763671875,0.8362250328063965
78.86856842041016,72.97594451904297,0.9252855181694031
81.5259017944336,76.20964050292969,0.9347904920578003
92.92018127441406,82.473907470703125,0.887578010559082
67.4812240600586,44.495262145996094,0.6593725085258484
49.544090270996094,36.89216995239258,0.7446330785751343
42.80974578857422,41.02495574951172,0.9583088159561157
65.84352111816406,60.78175354003906,0.9231243133544922
70.66548156738281,69.28910827636719,0.9805226922035217
74.33915710449219,72.206268310546875,0.9713086485862732
